Date,AAPL,GE,F,AMD,GPRO,MSFT,FIT,FB,TWTR,TSLA,BAC,NFLX,NVDA,BABA,SNAP
2018-02-01,40.433929443359375,14.857854843139648,9.457469940185549,13.25,5.5,90.58537292480467,5.199999809265137,193.08999633789065,27.13999938964844,69.84999847412111,30.57780265808105,265.07000732421875,238.57472229003903,192.22000122070312,13.920000076293944
2018-02-02,38.67949676513672,14.50542163848877,9.275595664978027,12.449999809265137,5.550000190734863,88.20204162597656,5.199999809265137,190.27999877929688,25.920000076293945,68.75,30.06033134460449,267.42999267578125,231.6505889892578,187.3099975585937,13.710000038146973
2018-02-05,37.71310043334961,13.828377723693848,8.868542671203613,11.56999969482422,5.519999980926514,84.56941986083984,5.03000020980835,181.259994506836,25.1299991607666,66.62599945068361,28.47028541564941,254.259994506836,211.9892425537109,180.52999877929688,13.850000381469728
2018-02-06,39.28919982910156,14.16226291656494,9.318899154663086,11.649999618530272,5.630000114440918,87.76958465576172,5.210000038146973,185.3099975585937,25.239999771118164,66.79399871826172,29.35469055175781,265.72000122070307,223.774154663086,185.1699981689453,14.0600004196167
2018-02-07,38.4481315612793,14.143714904785154,9.318899154663086,11.600000381469728,5.610000133514403,86.11664581298828,5.25,180.17999267578125,26.90999984741211,69.0,29.4017333984375,264.5599975585937,226.9683532714844,180.3000030517578,20.75
2018-02-08,37.39017868041992,13.401748657226562,9.033096313476562,11.220000267028809,5.579999923706055,81.69598388671875,5.099999904632568,171.5800018310547,30.18000030517578,63.04600143432617,27.98104286193848,250.1000061035156,215.7786407470703,173.6999969482422,19.38999938964844
2018-02-09,37.84751129150391,13.856203079223633,9.119702339172363,11.3100004196167,5.460000038146973,84.74239349365234,5.139999866485597,176.11000061035156,31.51000022888184,62.08399963378906,28.5361442565918,249.47000122070312,230.2220764160156,176.6699981689453,18.799999237060547
2018-02-12,39.3719596862793,13.744905471801758,9.266934394836426,11.68000030517578,5.260000228881836,85.65534210205078,5.179999828338623,176.41000366210938,30.95000076293945,63.14599990844727,29.27942085266113,257.95001220703125,226.2045440673828,177.44000244140625,18.6299991607666
2018-02-13,39.76638412475586,13.605790138244627,9.171666145324709,11.779999732971191,5.289999961853027,86.32807159423828,5.110000133514403,173.14999389648438,33.439998626708984,64.73200225830078,29.335872650146484,258.26998901367193,230.7677154541016,179.25,18.57999992370605
2018-02-14,40.49956893920898,13.819104194641112,9.301578521728516,12.199999809265137,5.670000076293945,87.67982482910156,5.590000152587892,179.52000427246094,33.75,64.46199798583984,30.10737228393555,266.0,239.4873504638672,186.759994506836,19.559999465942383
2018-02-15,41.85947799682617,13.772729873657228,9.318899154663086,12.1899995803833,5.619999885559082,89.4660415649414,5.4099998474121085,179.9600067138672,33.610000610351555,66.81400299072266,30.30495262145996,280.26998901367193,244.5267028808593,187.4499969482422,19.75
2018-02-16,41.723968505859375,13.958222389221191,9.188987731933594,11.81999969482422,5.489999771118164,88.82879638671875,5.46999979019165,177.36000061035156,33.060001373291016,67.09799957275389,30.07914733886719,278.51998901367193,241.88796997070312,183.67999267578125,20.420000076293945
2018-02-20,41.58362579345703,13.670710563659668,9.206310272216797,12.020000457763672,5.570000171661377,89.52397918701172,5.440000057220459,176.00999450683594,32.84000015258789,66.95400238037111,30.0415096282959,278.54998779296875,247.0860290527344,187.19000244140625,18.93000030517578
2018-02-21,41.39488220214844,13.438847541809082,9.180328369140623,11.720000267028809,5.550000190734863,88.33636474609375,5.4099998474121085,177.91000366210938,33.380001068115234,66.66000366210939,29.98506164550781,281.04000854492193,239.57662963867188,188.82000732421875,18.63999938964844
2018-02-22,41.740909576416016,13.55941677093506,9.206310272216797,11.84000015258789,5.460000038146973,88.56810760498047,5.199999809265137,178.99000549316406,32.110000610351555,69.23400115966797,29.81570816040039,278.1400146484375,240.3607635498047,188.75,17.510000228881836
2018-02-23,42.466835021972656,13.550060272216797,9.266934394836426,12.06999969482422,5.590000152587892,90.81778717041016,5.28000020980835,183.2899932861328,32.65999984741211,70.41000366210938,30.13560104370117,285.92999267578125,244.11285400390625,193.2899932861328,17.450000762939453
2018-02-26,43.306488037109375,13.69968032836914,9.43148708343506,12.420000076293944,5.6500000953674325,92.13089752197266,5.539999961853027,184.92999267578125,32.15999984741211,71.48400115966797,30.50252914428711,294.1600036621094,244.758056640625,194.19000244140625,17.09000015258789
2018-02-27,43.16615295410156,13.559412002563477,9.188987731933594,12.529999732971191,5.460000038146973,90.95297241210938,4.860000133514403,181.4600067138672,31.31999969482422,70.197998046875,30.417856216430664,290.6099853515625,244.2418975830078,188.259994506836,16.319999694824222
2018-02-28,43.1008186340332,13.194711685180664,9.188987731933594,12.109999656677244,5.380000114440918,90.53778839111328,4.78000020980835,178.32000732421875,31.86000061035156,68.61199951171875,30.20145606994629,291.3800048828125,240.21188354492188,186.13999938964844,17.319999694824222
2018-03-01,42.34584045410156,13.110549926757812,8.911845207214355,11.899999618530272,5.420000076293945,89.64949798583984,4.800000190734863,175.94000244140625,32.240001678466804,66.18599700927734,29.729267120361328,290.3900146484375,230.4942321777344,181.9900054931641,17.209999084472653
2018-03-02,42.63864135742188,13.204061508178713,9.007113456726074,11.8100004196167,5.559999942779541,89.84260559082031,4.96999979019165,176.6199951171875,33.0,67.02400207519531,29.87092399597168,301.04998779296875,234.792221069336,179.75999450683594,18.010000228881836
2018-03-05,42.78625106811523,13.484601020812988,9.163004875183104,11.90999984741211,5.730000019073486,90.41226959228516,5.130000114440918,180.3999938964844,34.580001831054695,66.66999816894531,30.34311866760254,315.0,233.9088287353516,181.6000061035156,18.25
2018-03-06,42.74995040893555,13.69032859802246,9.206310272216797,11.760000228881836,5.829999923706055,90.1032943725586,5.239999771118164,179.77999877929688,34.43000030517578,65.63999938964844,30.32422637939453,325.2200012207031,240.3706970214844,187.3699951171875,18.010000228881836
2018-03-07,42.35311126708984,13.568763732910154,9.206310272216797,12.239999771118164,5.789999961853027,90.62467956542967,5.260000228881836,183.7100067138672,35.7599983215332,66.45999908447266,30.39033317565918,321.1600036621094,240.0530700683593,189.0500030517578,18.020000457763672
2018-03-08,42.81528472900391,13.578113555908203,9.188987731933594,11.970000267028809,5.739999771118164,91.17503356933594,5.119999885559082,182.33999633789065,34.84999847412109,65.81999969482422,30.40922546386719,317.0,239.39794921875,187.17999267578125,17.649999618530273
2018-03-09,43.55088806152344,13.970868110656738,9.29291534423828,11.699999809265137,5.510000228881836,93.2123031616211,5.190000057220459,185.22999572753903,35.349998474121094,65.43399810791016,30.90030670166016,331.44000244140625,243.51727294921875,190.5500030517578,17.8799991607666
2018-03-12,43.971927642822266,14.120491027832031,9.362202644348145,11.520000457763672,5.630000114440918,93.43436431884766,5.309999942779541,184.759994506836,35.5,69.10199737548828,31.01363182067871,321.29998779296875,247.9145355224609,192.7400054931641,18.11000061035156
2018-03-13,43.5484733581543,13.493952751159668,9.33621883392334,11.640000343322756,5.630000114440918,91.15573120117188,5.389999866485597,181.8800048828125,34.110000610351555,68.36799621582031,30.56032752990723,315.8800048828125,245.87969970703125,188.4100036621093,17.510000228881836
2018-03-14,43.1782455444336,13.344331741333008,9.544075965881348,11.359999656677244,5.610000133514403,90.61502075195312,5.309999942779541,184.19000244140625,36.59999847412109,65.32599639892578,30.35256004333496,321.54998779296875,246.902084350586,192.5599975585937,17.850000381469727
2018-03-15,43.22906112670898,13.42849349975586,9.587379455566406,11.460000038146973,5.619999885559082,90.93365478515624,5.25,183.8600006103516,35.79999923706055,65.12000274658203,30.31478309631348,321.0899963378906,247.4976501464844,199.0599975585937,17.200000762939453
2018-03-16,43.076622009277344,13.38173770904541,9.656664848327637,11.470000267028809,5.539999961853027,91.33917236328124,5.260000228881836,185.08999633789065,35.58000183105469,64.26999664306639,30.380889892578125,318.45001220703125,248.62921142578125,200.27999877929688,17.010000228881836
2018-03-19,42.4184455871582,13.157305717468262,9.535415649414062,11.43000030517578,5.329999923706055,89.6881103515625,5.369999885559082,172.55999755859375,34.97999954223633,62.71200180053711,30.20145797729492,313.4800109863281,239.2192840576172,194.52999877929688,16.420000076293945
2018-03-20,42.40392684936523,12.755199432373049,9.518094062805176,11.109999656677246,5.0,89.91983795166016,5.28000020980835,168.14999389648438,31.35000038146973,62.11000061035156,30.20145797729492,317.5,247.7358856201172,198.9499969482422,16.0
2018-03-21,41.44327926635742,12.97963047027588,9.613360404968262,11.260000228881836,4.920000076293945,89.29225158691406,5.269999980926514,169.38999938964844,32.72999954223633,63.30599975585938,30.097576141357425,316.4800109863281,246.72341918945312,195.3000030517578,16.569999694824222
2018-03-22,40.85769653320313,12.48401165008545,9.310237884521484,10.90999984741211,4.78000020980835,86.6949691772461,5.110000133514403,164.88999938964844,31.20000076293945,61.81999969482422,28.850988388061523,306.70001220703125,240.0629730224609,184.6499938964844,16.569999694824222
2018-03-23,39.911563873291016,12.222173690795898,9.145684242248535,10.630000114440918,4.579999923706055,84.1749496459961,4.940000057220459,159.38999938964844,31.03000068664551,60.30799865722656,27.54773712158203,300.94000244140625,231.24864196777344,181.1999969482422,16.360000610351562
2018-03-26,41.80624771118164,12.05384922027588,9.379524230957031,10.4399995803833,4.730000019073486,90.54744720458984,4.949999809265137,160.05999755859375,31.90999984741211,60.83599853515625,28.74710273742676,320.3500061035156,242.673568725586,190.5,16.25
2018-03-27,40.734283447265625,12.568170547485352,9.379524230957031,10.0,4.9099998474121085,86.38600158691406,4.880000114440918,152.22000122070312,28.06999969482422,55.83599853515625,27.87826919555664,300.69000244140625,223.8536529541016,181.88999938964844,16.200000762939453
2018-03-28,40.28421020507813,12.792603492736816,9.405505180358888,9.8100004196167,4.840000152587892,86.30875396728516,4.9099998474121085,153.02999877929688,28.45000076293945,51.55599975585938,27.7554988861084,285.7699890136719,219.7144927978516,178.91000366210938,15.949999809265137
2018-03-29,40.59878158569336,12.605576515197756,9.596039772033691,10.050000190734863,4.789999961853027,88.12395477294922,5.099999904632568,159.7899932861328,29.01000022888184,53.22600173950195,28.32213020324707,295.3500061035156,229.87879943847656,183.5399932861328,15.869999885559082
2018-04-02,40.33260726928711,12.26893138885498,9.405505180358888,9.529999732971191,4.53000020980835,85.46875,4.619999885559082,155.38999938964844,28.040000915527344,50.49599838256836,27.679946899414062,280.29000854492193,219.41668701171875,177.61000061035156,14.460000038146973
2018-04-03,40.74638748168945,12.278282165527346,9.656664848327637,9.550000190734863,4.539999961853027,86.61772155761719,4.639999866485597,156.11000061035156,27.540000915527344,53.50600051879883,27.94437599182129,283.6700134277344,223.68492126464844,174.6699981689453,14.079999923706056
2018-04-04,41.52555084228516,12.418550491333008,9.812557220458984,9.770000457763672,4.78000020980835,89.14742279052734,4.78000020980835,155.10000610351562,28.25,57.38800048828125,28.21824836730957,288.94000244140625,224.5683441162109,172.07000732421875,14.59000015258789
2018-04-05,41.8134994506836,12.558820724487305,9.829879760742188,10.020000457763672,4.9099998474121085,89.19568634033203,4.9099998474121085,159.33999633789062,28.63999938964844,61.14400100708008,28.633777618408203,293.9700012207031,219.7442626953125,172.57000732421875,14.390000343322756
2018-04-06,40.74397277832031,12.21282196044922,9.682646751403809,9.609999656677246,4.880000114440918,87.11980438232422,4.789999961853027,157.1999969482422,28.10000038146973,59.86000061035156,27.98215103149414,288.8500061035156,212.6669464111328,167.52000427246094,14.25
2018-04-09,41.14806365966797,11.997742652893065,9.743271827697754,9.529999732971191,4.710000038146973,87.64118194580078,4.829999923706055,157.92999267578125,28.01000022888184,57.93199920654297,28.208803176879886,289.92999267578125,213.818359375,169.8699951171875,14.149999618530272
2018-04-10,41.92239379882813,12.203469276428224,9.916485786437988,9.979999542236328,4.760000228881836,89.67845916748047,4.960000038146973,165.0399932861328,29.53000068664551,60.93999862670898,28.78487777709961,298.07000732421875,226.2259826660156,177.10000610351562,14.479999542236328
2018-04-11,41.72639083862305,12.128661155700684,9.899164199829102,9.81999969482422,4.869999885559082,88.69361877441406,5.170000076293945,166.32000732421875,29.38999938964844,60.18600082397461,28.237138748168945,303.6700134277344,224.5683441162109,175.36000061035156,14.800000190734863
2018-04-12,42.13775634765625,12.325037956237791,9.795235633850098,10.079999923706056,5.21999979019165,90.35432434082033,5.320000171661377,163.8699951171875,29.0,58.81600189208984,28.945425033569336,309.25,232.86656188964844,175.9199981689453,14.920000076293944
2018-04-13,42.28050994873047,12.61492919921875,9.769254684448242,9.93000030517578,5.260000228881836,89.8715591430664,5.340000152587892,164.52000427246094,28.76000022888184,60.06800079345703,28.14269828796387,311.6499938964844,229.78944396972656,172.0399932861328,14.880000114440918
2018-04-16,42.54427719116211,12.465307235717772,9.855859756469728,10.09000015258789,5.579999923706055,90.92399597167967,5.320000171661377,164.8300018310547,28.57999992370605,58.24200057983398,28.265464782714844,307.7799987792969,229.7795562744141,174.6999969482422,14.579999923706056
2018-04-17,43.12985229492188,12.895468711853027,9.855859756469728,10.520000457763672,5.039999961853027,92.75848388671876,5.269999980926514,168.66000366210938,31.84000015258789,57.53799819946289,28.369354248046875,336.0599975585937,235.78482055664065,178.6999969482422,14.880000114440918
2018-04-18,43.03306198120117,12.773900985717772,9.812557220458984,10.359999656677246,5.059999942779541,93.1157455444336,5.28000020980835,166.36000061035156,31.540000915527344,58.66999816894531,27.887714385986328,334.5199890136719,234.62350463867188,182.67999267578125,14.649999618530272
2018-04-19,41.8134994506836,13.08249568939209,9.619466781616213,10.109999656677246,5.130000114440918,92.797119140625,5.190000057220459,168.10000610351562,31.540000915527344,60.01599884033203,28.501564025878903,332.70001220703125,227.34762573242188,181.38999938964844,14.84000015258789
2018-04-20,40.10030746459961,13.59681797027588,9.496590614318848,9.989999771118164,5.070000171661377,91.72537994384766,5.110000133514403,166.27999877929688,31.90999984741211,58.04800033569336,28.57711601257324,327.7699890136719,227.0200958251953,179.11000061035156,15.199999809265137
2018-04-23,39.98416519165039,13.578113555908203,9.689682006835938,10.039999961853027,4.809999942779541,92.06330871582033,5.119999885559082,165.83999633789062,31.21999931335449,56.67399978637695,28.633777618408203,318.69000244140625,222.22579956054688,175.57000732421875,15.539999961853027
2018-04-24,39.42761993408203,13.72773551940918,9.619466781616213,10.09000015258789,4.929999828338623,89.9101791381836,5.25,159.69000244140625,30.46999931335449,56.69200134277344,28.5110092163086,307.0199890136719,219.56558227539065,173.08999633789062,15.630000114440918
2018-04-25,39.59941482543945,13.138602256774902,9.751118659973145,9.710000038146973,4.860000133514403,89.12810516357422,5.230000019073486,159.69000244140625,29.75,56.13800048828125,28.46378898620605,305.760009765625,215.0591278076172,170.22000122070312,14.539999961853027
2018-04-26,39.737342834472656,13.447196006774902,10.031978607177734,11.039999961853027,4.940000057220459,91.0108871459961,5.360000133514403,174.16000366210938,30.270000457763672,57.09600067138672,28.39768218994141,313.9800109863281,223.55587768554688,173.89999389648438,14.699999809265137
2018-04-27,39.277591705322266,13.447196006774902,10.084640502929688,11.109999656677246,4.880000114440918,92.51712036132812,5.300000190734863,173.58999633789062,29.0,58.81600189208984,28.47323226928711,311.760009765625,224.6576995849609,177.16000366210938,14.229999542236328
2018-04-30,39.98899841308594,13.157305717468262,9.86521816253662,10.880000114440918,5.059999942779541,90.29638671875,5.550000190734863,172.0,30.309999465942383,58.77999877929688,28.256023406982425,312.4599914550781,223.2382354736328,178.5399932861328,14.329999923706056
2018-05-01,40.91818237304688,13.138602256774902,9.882773399353027,11.130000114440918,4.9099998474121085,91.72537994384766,5.5,173.86000061035156,30.29999923706055,59.98400115966797,28.28435707092285,313.29998779296875,225.4616851806641,179.5,14.130000114440918
2018-05-02,42.72575378417969,13.260170936584473,9.838887214660645,10.970000267028809,4.96999979019165,90.28675079345705,5.5,176.07000732421875,30.54999923706055,60.22999954223633,27.93493461608887,313.3599853515625,224.63780212402344,181.4499969482422,11.029999732971191
2018-05-03,42.80318069458008,13.026387214660645,9.830111503601074,10.93000030517578,4.960000038146973,90.8274383544922,4.840000152587892,174.02000427246094,30.670000076293945,56.88999938964844,27.57606506347656,311.69000244140625,231.2684631347656,182.4499969482422,10.970000267028809
2018-05-04,44.48249816894531,13.185359954833984,9.970541954040527,11.279999732971191,5.449999809265137,91.87986755371094,4.949999809265137,176.61000061035156,31.040000915527344,58.81800079345703,27.67050552368164,320.0899963378906,237.2936248779297,188.88999938964844,10.789999961853027
2018-05-07,44.80432510375977,13.157305717468262,9.952987670898438,11.59000015258789,5.429999828338623,92.9033203125,4.980000019073486,177.97000122070312,31.32999992370605,60.55400085449219,27.991596221923828,326.260009765625,246.842514038086,195.3500061035156,10.739999771118164
2018-05-08,45.01968765258789,13.344331741333008,9.891550064086914,11.609999656677244,5.679999828338622,92.50746154785156,5.079999923706055,178.9199981689453,31.85000038146973,60.39400100708008,28.265464782714844,326.8900146484375,248.54981994628903,196.3099975585937,10.970000267028809
2018-05-09,45.33667755126953,13.671627044677734,9.707235336303713,11.949999809265137,5.699999809265138,93.59850311279295,5.360000133514403,182.6600036621093,32.459999084472656,61.36999893188477,29.011531829833984,330.29998779296875,253.8900756835937,195.42999267578125,11.010000228881836
2018-05-10,45.98516845703125,13.737086296081545,9.838887214660645,12.130000114440918,5.559999942779541,94.53506469726562,5.289999961853027,185.52999877929688,32.86999893188477,61.00400161743164,29.172080993652344,329.6000061035156,258.2079162597656,195.9600067138672,11.010000228881836
2018-05-11,45.81027603149414,13.65292263031006,9.821334838867188,11.949999809265137,5.739999771118164,94.33230590820312,5.210000038146973,186.9900054931641,32.75,60.21200180053711,29.200408935546875,326.4599914550781,252.64930725097656,194.3600006103516,11.039999961853027
2018-05-14,45.70339584350586,13.75578784942627,9.812557220458984,12.229999542236328,5.6500000953674325,94.65093994140624,5.190000057220459,186.63999938964844,33.389999389648445,58.39400100708008,29.38928985595703,328.5299987792969,253.4731750488281,198.63999938964844,10.979999542236328
2018-05-15,45.28802871704102,13.75578784942627,9.847664833068848,12.449999809265137,5.739999771118164,93.96542358398438,5.260000228881836,184.32000732421875,32.75,56.83599853515625,29.48372459411621,326.1300048828125,243.7455902099609,196.6100006103516,10.649999618530272
2018-05-16,45.71067810058594,14.055031776428224,10.005648612976074,12.81999969482422,5.860000133514403,94.20783233642578,5.199999809265137,183.1999969482422,32.77000045776367,57.29600143432617,29.332624435424805,328.19000244140625,244.1922607421875,198.1100006103516,10.579999923706056
2018-05-17,45.42162322998047,14.055031776428224,10.058310508728027,12.81999969482422,5.989999771118164,93.26722717285156,5.190000057220459,183.759994506836,32.580001831054695,56.90800094604492,29.096525192260746,325.2200012207031,245.87969970703125,196.0200042724609,10.56999969482422
2018-05-18,45.25644302368164,13.998924255371096,9.944210052490234,13.0,5.420000076293945,93.44176483154295,5.190000057220459,182.67999267578125,32.630001068115234,55.36399841308594,28.57711601257324,324.17999267578125,244.122787475586,195.0,10.579999923706056
2018-05-21,45.57708358764648,14.270112037658691,10.10219383239746,12.989999771118164,5.460000038146973,94.64422607421876,5.25,184.4900054931641,33.630001068115234,56.89799880981445,28.850988388061523,331.82000732421875,242.4353485107422,197.63999938964844,10.710000038146973
2018-05-22,45.4629135131836,14.298166275024414,10.110971450805664,12.979999542236328,5.349999904632568,94.54724884033205,5.230000019073486,183.8000030517578,32.860000610351555,55.00199890136719,29.172080993652344,331.6199951171875,240.90670776367188,195.8699951171875,10.739999771118164
